,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),일교차,발생건수(건),년,월
924,2017-06-12,22.1,17.0,28.0,0.0,2.8,45.5,1004.1,11.0,108373,2017,6
925,2017-06-13,21.5,18.3,25.9,0.0,2.4,63.0,1004.1,7.599999999999998,69864,2017,6
926,2017-06-14,21.8,17.8,26.8,0.0,2.8,63.0,1000.8,9.0,67018,2017,6
927,2017-06-15,23.1,18.0,29.6,0.0,2.5,62.4,998.1,11.6,69031,2017,6
928,2017-06-16,25.5,20.0,32.7,0.0,2.2,55.8,999.3,12.700000000000005,73170,2017,6
929,2017-06-17,24.2,20.6,29.9,0.0,2.4,52.3,1000.5,9.299999999999995,61372,2017,6
930,2017-06-18,24.3,18.6,31.8,0.0,2.3,52.0,1000.2,13.2,10251,2017,6
931,2017-06-19,24.8,19.5,30.2,0.0,1.8,50.9,999.4,10.7,100710,2017,6
932,2017-06-20,26.0,20.0,32.7,0.0,2.1,43.4,995.0,12.700000000000005,65722,2017,6
933,2017-06-21,25.4,21.7,31.6,0.0,2.9,52.6,995.6,9.900000000000002,65443,2017,6
934,2017-06-22,25.3,21.2,30.4,0.0,2.5,57.3,998.7,9.2,65489,2017,6
935,2017-06-23,26.7,21.3,34.1,0.0,2.0,53.0,996.2,12.8,70508,2017,6
936,2017-06-24,24.5,21.5,27.8,3.5,1.2,60.4,993.3,6.300000000000001,59630,2017,6
937,2017-06-25,23.8,21.0,28.4,1.5,1.5,75.4,992.6,7.399999999999999,8788,2017,6
938,2017-06-26,23.1,20.1,29.9,29.0,2.2,76.9,997.3,9.799999999999995,86682,2017,6
939,2017-06-27,25.2,20.8,30.5,0.0,2.2,67.5,999.7,9.7,61618,2017,6
940,2017-06-28,26.0,22.5,30.5,0.0,2.1,63.5,1001.9,8.0,59492,2017,6
941,2017-06-29,26.2,21.9,31.5,0.0,2.2,64.8,1001.1,9.6,60369,2017,6
942,2017-06-30,25.9,22.2,30.9,0.0,2.2,65.9,998.2,8.7,66550,2017,6
943,2017-07-01,25.3,22.4,30.7,0.5,2.0,73.6,997.4,8.3,56515,2017,7
944,2017-07-02,24.3,21.9,26.8,92.0,2.5,90.5,996.8,4.900000000000002,9165,2017,7
945,2017-07-03,24.7,21.9,27.4,67.5,3.5,87.6,995.7,5.5,83071,2017,7
946,2017-07-04,26.7,23.8,31.6,0.5,2.0,74.5,996.0,7.800000000000001,55520,2017,7
947,2017-07-05,27.4,23.3,32.6,0.0,1.5,66.9,1000.0,9.3,54384,2017,7
948,2017-07-06,27.6,23.9,34.6,34.0,1.7,72.3,1000.1,10.700000000000005,55299,2017,7
949,2017-07-07,26.4,24.4,28.4,16.5,2.0,80.8,997.7,4.0,61434,2017,7
950,2017-07-08,26.0,24.6,27.6,4.5,2.6,83.3,996.5,3.0,51884,2017,7
951,2017-07-09,26.3,23.8,30.3,32.5,1.0,88.0,996.3,6.5,8467,2017,7
952,2017-07-10,24.0,22.6,25.4,144.5,2.3,96.5,991.1,2.799999999999997,72777,2017,7
953,2017-07-11,26.0,22.2,30.9,1.0,2.1,81.4,997.2,8.7,58913,2017,7
954,2017-07-12,27.1,24.9,31.1,0.0,2.3,75.9,1000.2,6.200000000000003,55088,2017,7
955,2017-07-13,27.6,23.1,32.1,0.0,1.5,71.0,998.0,9.0,57226,2017,7
956,2017-07-14,28.7,26.1,33.0,0.0,2.1,68.4,998.0,6.899999999999999,62040,2017,7
957,2017-07-15,25.0,23.4,27.3,42.5,2.2,89.0,999.5,3.900000000000002,53126,2017,7
958,2017-07-16,26.2,23.4,28.8,22.5,1.4,83.4,1001.8,5.400000000000002,9947,2017,7
959,2017-07-17,26.8,24.0,29.0,7.5,2.0,77.3,1001.9,5.0,86226,2017,7
960,2017-07-18,26.5,23.9,30.7,2.5,1.6,80.6,999.5,6.800000000000001,58347,2017,7
961,2017-07-19,28.3,24.5,34.1,0.0,1.8,71.4,997.1,9.6,56306,2017,7
962,2017-07-20,29.9,26.0,34.9,0.0,2.2,66.1,996.6,8.899999999999999,58269,2017,7
963,2017-07-21,29.8,27.3,32.4,0.0,2.5,73.1,998.2,5.099999999999998,64189,2017,7
964,2017-07-22,29.3,27.5,32.5,0.5,2.3,75.8,999.1,5.0,53307,2017,7
965,2017-07-23,27.0,26.1,28.1,133.5,2.1,89.5,994.9,2.0,7930,2017,7
966,2017-07-24,26.2,25.6,27.3,3.0,1.2,82.3,992.9,1.6999999999999993,85660,2017,7
967,2017-07-25,29.4,24.6,35.4,0.0,1.9,64.1,993.9,10.799999999999995,58210,2017,7
968,2017-07-26,28.7,24.2,32.8,0.0,2.7,55.6,997.6,8.599999999999998,59380,2017,7
969,2017-07-27,27.1,24.9,29.7,3.5,1.9,62.5,998.2,4.800000000000001,64170,2017,7
970,2017-07-28,25.5,24.8,26.9,8.5,1.5,92.1,998.0,2.099999999999998,66171,2017,7
971,2017-07-29,27.2,25.0,30.1,0.0,2.3,72.3,997.6,5.100000000000001,51819,2017,7
972,2017-07-30,27.9,24.7,32.6,0.0,1.9,64.4,997.2,7.900000000000002,9072,2017,7
973,2017-07-31,25.7,24.8,27.1,3.5,1.4,82.3,998.9,2.3000000000000007,80307,2017,7
974,2017-08-01,28.6,24.1,33.0,2.0,1.7,73.0,1000.1,8.899999999999999,55830,2017,8
975,2017-08-02,30.0,26.6,33.0,0.0,1.3,71.9,997.4,6.399999999999999,53090,2017,8
976,2017-08-03,30.2,27.2,33.9,0.0,2.2,60.6,995.2,6.699999999999999,52885,2017,8
977,2017-08-04,30.3,25.9,35.3,0.0,2.1,60.1,995.5,9.4,58977,2017,8
978,2017-08-05,31.4,27.6,34.8,0.0,1.9,63.0,993.4,7.199999999999996,43860,2017,8
979,2017-08-06,29.8,28.2,34.0,5.0,1.9,71.9,990.9,5.800000000000001,7847,2017,8
980,2017-08-07,29.2,26.4,34.4,0.0,2.4,68.1,989.7,8.0,77386,2017,8
981,2017-08-08,28.2,25.5,31.0,0.0,1.9,67.1,989.8,5.5,53275,2017,8
982,2017-08-09,27.6,24.6,32.0,2.5,2.3,66.4,988.1,7.399999999999999,53604,2017,8
983,2017-08-10,24.8,23.9,26.3,5.5,2.0,89.9,991.0,2.400000000000002,52429,2017,8
984,2017-08-11,27.0,23.9,32.4,0.5,2.3,72.5,996.4,8.5,57892,2017,8
985,2017-08-12,27.8,23.2,32.6,0.0,2.1,60.3,1000.6,9.400000000000002,45642,2017,8
986,2017-08-13,26.3,24.2,28.4,0.0,2.8,62.1,1000.4,4.199999999999999,7076,2017,8
987,2017-08-14,24.6,23.1,27.1,1.5,3.6,67.5,996.2,4.0,80049,2017,8
988,2017-08-15,21.9,20.8,24.0,93.5,3.6,93.8,993.2,3.1999999999999997,9289,2017,8
989,2017-08-16,23.3,20.5,26.8,2.0,3.7,80.5,995.5,6.300000000000001,72485,2017,8
990,2017-08-17,24.8,21.2,27.7,0.5,2.1,77.1,998.0,6.5,56470,2017,8
991,2017-08-18,26.3,23.9,30.6,0.0,1.3,75.6,1001.0,6.700000000000003,59875,2017,8
992,2017-08-19,26.1,23.1,28.7,0.0,2.0,75.8,1001.9,5.599999999999998,50349,2017,8
993,2017-08-20,23.2,22.0,25.8,124.5,2.9,95.6,998.6,3.8000000000000007,7671,2017,8
994,2017-08-21,25.8,23.7,29.2,5.0,2.4,81.5,997.1,5.5,80628,2017,8
995,2017-08-22,27.3,23.4,31.5,0.0,1.9,70.6,1001.9,8.100000000000001,55218,2017,8
996,2017-08-23,27.2,24.6,30.2,31.5,2.6,84.1,1001.3,5.599999999999998,51556,2017,8
997,2017-08-24,26.5,23.9,28.1,14.0,4.0,85.3,996.0,4.200000000000003,53709,2017,8
998,2017-08-25,25.3,22.2,30.6,0.0,1.7,61.9,998.6,8.400000000000002,62578,2017,8
999,2017-08-26,24.2,19.0,29.2,0.0,2.0,54.5,1003.8,10.2,61901,2017,8
1000,2017-08-27,22.7,19.0,26.7,0.0,1.4,62.0,1005.0,7.699999999999999,10149,2017,8
1001,2017-08-28,21.5,18.3,26.5,9.0,1.5,73.1,1001.5,8.2,105076,2017,8
1002,2017-08-29,19.5,17.0,24.0,0.0,3.2,51.4,1004.3,7.0,79560,2017,8
1003,2017-08-30,19.8,16.1,23.9,0.0,1.5,55.8,1003.9,7.799999999999997,88446,2017,8
1004,2017-08-31,22.2,16.6,27.6,0.0,1.6,62.4,1002.2,11.0,83118,2017,8
1005,2017-09-01,23.3,17.1,29.7,0.0,2.2,56.0,1002.6,12.599999999999998,89544,2017,9
1006,2017-09-02,23.8,18.6,29.6,0.0,1.8,59.0,1002.6,11.0,77171,2017,9
1007,2017-09-03,23.7,19.0,29.2,0.0,1.6,64.0,1004.8,10.2,11585,2017,9
1008,2017-09-04,24.6,19.7,30.1,0.0,1.6,53.8,1005.2,10.400000000000002,118567,2017,9
1009,2017-09-05,21.9,20.4,23.7,0.0,1.7,62.4,1001.8,3.3000000000000007,82841,2017,9
1010,2017-09-06,20.6,18.5,24.0,2.0,1.2,75.5,998.6,5.5,74842,2017,9
1011,2017-09-07,22.4,17.8,27.5,0.0,1.4,73.3,997.9,9.7,83098,2017,9
1012,2017-09-08,24.3,20.4,29.9,0.0,1.7,67.5,1001.4,9.5,88777,2017,9
1013,2017-09-09,23.8,19.2,28.2,0.0,1.4,70.1,1003.2,9.0,78054,2017,9
1014,2017-09-10,23.0,19.9,26.1,0.5,1.4,74.3,1003.4,6.200000000000003,10945,2017,9
1015,2017-09-11,21.2,18.6,24.6,24.0,1.7,79.8,997.7,6.0,121528,2017,9
1016,2017-09-12,22.1,17.7,27.9,0.0,1.9,58.6,1003.6,10.2,84452,2017,9
1017,2017-09-13,21.4,15.9,27.5,0.0,1.9,49.3,1008.4,11.6,92555,2017,9
1018,2017-09-14,22.4,14.8,29.5,0.0,1.7,48.8,1009.3,14.7,99314,2017,9
1019,2017-09-15,22.6,17.8,27.9,0.0,3.6,48.4,1009.0,10.099999999999998,107891,2017,9
1020,2017-09-16,22.0,16.7,27.6,0.0,3.6,50.9,1004.5,10.900000000000002,91610,2017,9
1021,2017-09-17,23.1,19.0,29.2,0.0,2.7,51.3,997.6,10.2,12979,2017,9
1022,2017-09-18,21.9,16.4,27.6,0.0,2.1,62.8,998.3,11.200000000000005,135124,2017,9
1023,2017-09-19,22.6,20.1,25.8,8.0,3.0,79.1,998.8,5.699999999999999,87393,2017,9
1024,2017-09-20,19.5,14.1,24.9,0.0,2.4,48.9,1002.4,10.8,85104,2017,9
1025,2017-09-21,20.3,14.2,27.0,0.0,1.6,57.3,1004.0,12.8,93298,2017,9
1026,2017-09-22,20.6,15.4,26.8,0.0,2.1,60.8,1003.0,11.4,101554,2017,9
1027,2017-09-23,21.8,17.6,27.3,0.0,1.6,69.8,1005.4,9.7,82519,2017,9
1028,2017-09-24,22.4,18.8,27.9,0.0,2.0,71.5,1005.1,9.099999999999998,10897,2017,9
1029,2017-09-25,23.4,17.4,30.1,0.0,1.4,58.0,1004.8,12.700000000000005,119591,2017,9
1030,2017-09-26,25.1,19.4,31.4,0.0,1.9,57.0,1002.2,12.0,83404,2017,9
1031,2017-09-27,22.7,19.9,27.3,0.5,1.7,66.4,997.7,7.400000000000002,81871,2017,9
1032,2017-09-28,19.2,14.2,25.3,0.0,2.8,49.1,1000.5,11.1,89043,2017,9
1033,2017-09-29,17.4,11.2,23.5,0.0,2.2,39.3,1007.5,12.3,125342,2017,9
1034,2017-09-30,20.0,14.7,25.9,0.0,1.5,64.9,1011.1,11.2,109419,2017,9
1035,2017-10-01,18.2,15.5,21.2,4.0,2.3,74.8,1006.8,5.699999999999999,13516,2017,10
1036,2017-10-02,22.0,15.6,29.4,1.5,2.3,62.3,1001.3,13.8,127170,2017,10
1037,2017-10-03,17.6,13.4,23.6,0.0,2.3,49.8,1008.2,10.2,16078,2017,10
1038,2017-10-04,16.7,10.7,24.3,0.0,1.8,48.5,1013.1,13.6,5643,2017,10
1039,2017-10-05,18.7,13.9,23.4,0.0,2.1,56.4,1013.1,9.499999999999998,16010,2017,10
1040,2017-10-06,18.9,16.2,23.3,0.5,2.3,66.4,1008.9,7.100000000000001,43024,2017,10
1041,2017-10-07,21.9,16.9,28.8,0.0,1.2,67.6,1009.7,11.900000000000002,65513,2017,10
1042,2017-10-08,23.0,19.3,28.7,0.0,1.4,66.9,1012.0,9.4,10498,2017,10
1043,2017-10-09,22.5,19.8,27.6,0.0,1.5,66.0,1011.4,7.800000000000001,28065,2017,10
1044,2017-10-10,21.4,18.6,24.8,0.4,1.3,76.9,1008.2,6.199999999999999,108009,2017,10
1045,2017-10-11,15.5,12.2,21.7,20.0,2.9,77.1,1008.1,9.5,69680,2017,10
1046,2017-10-12,11.4,8.8,,0.0,2.0,71.0,1010.4,,75312,2017,10
1047,2017-10-13,12.8,6.1,18.9,0.0,3.2,51.0,1012.1,12.8,87029,2017,10
1048,2017-10-14,14.4,9.0,20.5,0.0,,42.8,1015.5,11.5,75823,2017,10
1049,2017-10-15,15.8,9.0,23.0,0.0,1.7,42.5,1017.1,14.0,10857,2017,10
1050,2017-10-16,16.6,13.6,22.0,0.0,1.7,47.6,1016.4,8.4,115456,2017,10
1051,2017-10-17,16.2,9.2,23.9,0.0,1.3,47.1,1014.1,14.7,81070,2017,10
1052,2017-10-18,16.5,14.2,19.1,0.1,2.4,58.8,1012.9,4.900000000000002,76455,2017,10
1053,2017-10-19,17.0,11.9,23.2,0.0,1.8,58.3,1009.2,11.3,79477,2017,10
1054,2017-10-20,17.0,11.1,24.2,0.0,1.5,58.6,1008.8,13.1,86402,2017,10
1055,2017-10-21,17.6,11.0,25.2,0.0,1.3,52.8,1007.6,14.2,73931,2017,10
1056,2017-10-22,16.3,11.0,23.5,0.0,3.1,50.4,1004.0,12.5,10965,2017,10
1057,2017-10-23,13.7,8.6,20.6,0.0,1.4,47.0,1007.8,12.000000000000002,125367,2017,10
1058,2017-10-24,14.4,9.9,20.9,0.0,1.9,54.3,1013.6,10.999999999999998,87809,2017,10
1059,2017-10-25,14.4,9.5,20.6,0.0,1.5,59.0,1014.5,11.1,85187,2017,10
1060,2017-10-26,14.5,10.7,18.1,0.0,1.2,56.5,1011.3,7.400000000000002,92174,2017,10
1061,2017-10-27,16.9,11.9,24.2,0.0,1.2,54.4,1009.6,12.3,100149,2017,10
1062,2017-10-28,17.2,10.6,24.8,0.0,2.0,51.9,1009.8,14.2,84689,2017,10
1063,2017-10-29,11.5,6.3,17.2,0.0,3.3,45.6,1007.1,10.9,13542,2017,10
1064,2017-10-30,7.7,2.5,13.2,0.0,2.4,27.4,1015.1,10.7,143902,2017,10
1065,2017-10-31,10.4,3.6,16.0,0.0,1.8,54.3,1014.6,12.4,101263,2017,10
1066,2017-11-01,14.4,11.5,18.1,0.0,2.1,72.4,1010.4,6.600000000000001,97617,2017,11
1067,2017-11-02,15.5,14.0,18.0,1.0,1.6,78.8,1007.9,4.0,97501,2017,11
1068,2017-11-03,12.3,6.1,16.6,1.5,3.2,66.0,1009.3,10.500000000000002,104990,2017,11
1069,2017-11-04,7.8,4.5,13.7,0.0,2.5,47.9,1018.1,9.2,91500,2017,11
1070,2017-11-05,8.4,2.6,15.4,0.0,1.5,52.5,1018.3,12.8,14048,2017,11
1071,2017-11-06,11.4,8.0,16.5,0.0,1.5,64.5,1014.2,8.5,145898,2017,11
1072,2017-11-07,14.4,9.2,18.4,0.0,1.5,61.4,1010.4,9.2,99665,2017,11
1073,2017-11-08,13.1,6.9,17.2,0.0,3.0,53.3,1009.8,10.3,93725,2017,11
1074,2017-11-09,9.4,3.7,16.8,0.0,1.2,39.6,1013.5,13.1,101036,2017,11
1075,2017-11-10,9.8,5.3,15.9,7.5,3.0,56.3,1005.8,10.6,106070,2017,11
1076,2017-11-11,5.9,2.7,10.7,0.0,2.2,42.9,1011.1,7.999999999999999,98407,2017,11
1077,2017-11-12,5.3,0.3,11.4,0.0,1.4,57.1,1011.3,11.1,13074,2017,11
1078,2017-11-13,8.4,3.1,11.8,4.5,1.9,64.4,1006.7,8.700000000000001,154793,2017,11
1079,2017-11-14,7.5,2.9,11.4,0.0,2.4,42.5,1008.5,8.5,104531,2017,11
1080,2017-11-15,3.2,-1.1,6.5,0.0,2.8,38.3,1011.3,7.6,99668,2017,11
1081,2017-11-16,1.0,-3.4,6.4,0.0,1.5,30.3,1014.6,9.8,107541,2017,11
1082,2017-11-17,3.0,-1.6,5.8,0.0,2.2,39.4,1009.2,7.4,119562,2017,11
1083,2017-11-18,-2.1,-4.8,2.6,0.0,3.4,38.5,1013.0,7.4,98003,2017,11
1084,2017-11-19,-1.6,-6.6,3.5,0.0,2.2,37.8,1016.4,10.1,13934,2017,11
1085,2017-11-20,-0.4,-3.9,4.2,0.0,1.4,55.3,1016.0,8.1,153752,2017,11
1086,2017-11-21,1.3,-4.2,8.1,0.0,1.4,55.6,1015.7,12.3,106753,2017,11
1087,2017-11-22,4.3,0.6,10.8,0.5,2.4,54.8,1007.8,10.2,100412,2017,11
1088,2017-11-23,0.9,-2.5,4.7,1.2,2.1,49.3,1009.8,7.2,102399,2017,11
1089,2017-11-24,-0.4,-2.5,2.9,0.0,1.8,62.5,1013.9,5.4,111705,2017,11
1090,2017-11-25,3.0,-3.3,7.3,24.0,1.8,77.6,1012.6,10.6,93008,2017,11
1091,2017-11-26,3.3,-0.3,7.6,0.0,1.8,71.6,1014.4,7.899999999999999,12312,2017,11
1092,2017-11-27,2.5,-2.9,9.5,0.0,1.3,53.0,1016.1,12.4,145514,2017,11
1093,2017-11-28,6.4,1.3,11.2,0.5,1.1,64.1,1011.9,9.9,101726,2017,11
1094,2017-11-29,3.2,-1.8,8.1,0.0,2.8,48.3,1015.3,9.9,97876,2017,11
1095,2017-11-30,-2.4,-5.2,2.7,0.0,3.3,26.8,1018.0,7.9,101893,2017,11
1096,2017-12-01,-2.2,-7.6,3.1,0.0,1.6,49.4,1019.9,10.7,115493,2017,12
1097,2017-12-02,1.9,-4.6,8.1,0.0,1.7,59.9,1017.3,12.7,99088,2017,12
1098,2017-12-03,4.9,3.1,8.1,4.0,1.5,83.1,1012.5,5.0,14318,2017,12
1099,2017-12-04,-1.2,-6.1,4.5,0.1,3.4,48.1,1012.2,10.6,151620,2017,12
1100,2017-12-05,-4.2,-8.2,-0.4,0.1,,40.1,1012.0,7.799999999999999,103893,2017,12
1101,2017-12-06,0.2,-4.5,6.0,1.2,,72.6,1011.7,10.5,104396,2017,12
1102,2017-12-07,0.7,-3.5,4.6,0.0,1.7,64.5,1012.0,8.1,110079,2017,12
1103,2017-12-08,-3.8,-7.1,-0.5,0.0,1.8,41.3,1013.2,6.6,119504,2017,12
1104,2017-12-09,-0.5,-5.6,5.4,0.0,1.0,46.1,1009.6,11.0,103589,2017,12
1105,2017-12-10,1.1,-2.5,6.7,4.1,2.0,67.9,1004.0,9.2,13252,2017,12
1106,2017-12-11,-7.0,-11.0,-2.5,0.0,3.5,40.5,1012.9,8.5,158095,2017,12
1107,2017-12-12,-9.4,-12.3,-5.2,0.0,2.1,41.9,1019.3,7.1000000000000005,107607,2017,12
1108,2017-12-13,-8.7,-12.0,-4.4,0.0,1.7,42.0,1021.4,7.6,109438,2017,12
1109,2017-12-14,-6.6,-11.2,-1.9,0.0,0.9,42.9,1020.9,9.3,118527,2017,12
1110,2017-12-15,-3.0,-7.5,0.9,0.0,1.0,52.6,1016.0,8.4,130745,2017,12
1111,2017-12-16,-5.7,-8.1,-2.6,0.0,3.0,43.1,1016.7,5.5,109881,2017,12
1112,2017-12-17,-6.7,-10.8,-2.3,0.0,1.9,38.1,1019.7,8.5,16263,2017,12
1113,2017-12-18,-1.6,-5.9,3.3,3.4,1.2,80.0,1015.9,9.2,169859,2017,12
1114,2017-12-19,-3.9,-6.5,-1.0,0.0,2.1,49.4,1020.7,5.5,127693,2017,12
1115,2017-12-20,-3.9,-8.5,-0.1,0.2,1.1,68.0,1020.0,8.4,126028,2017,12
1116,2017-12-21,-0.9,-5.6,4.6,0.0,1.2,71.4,1020.3,10.2,130983,2017,12
1117,2017-12-22,3.4,-1.9,6.6,0.0,1.1,66.6,1015.3,8.5,148220,2017,12
1118,2017-12-23,6.1,5.0,8.7,0.0,1.1,75.8,1012.0,3.6999999999999993,130577,2017,12
1119,2017-12-24,2.9,-0.6,5.7,20.0,1.9,82.0,1003.2,6.3,16112,2017,12
1120,2017-12-25,-2.1,-4.9,0.6,0.0,2.8,43.1,1012.2,5.5,21960,2017,12
1121,2017-12-26,-3.8,-7.9,-1.1,0.0,2.9,41.8,1014.7,6.800000000000001,224034,2017,12
1122,2017-12-27,-6.9,-10.3,-2.6,0.0,1.9,31.4,1019.3,7.700000000000001,141505,2017,12
1123,2017-12-28,-2.1,-6.8,0.8,0.0,1.3,47.0,1019.0,7.6,147274,2017,12
1124,2017-12-29,2.1,-0.4,6.0,0.0,1.1,67.0,1016.1,6.4,177358,2017,12
1125,2017-12-30,1.4,-1.2,4.5,0.7,0.9,79.5,1013.9,5.7,135565,2017,12
1126,2017-12-31,-0.3,-3.2,3.3,1.0,2.3,54.4,1012.8,6.5,18704,2017,12
1127,2018-01-01,-1.3,-5.1,3.8,0.0,1.4,39.1,1016.8,8.899999999999999,18497,2018,1
1128,2018-01-02,-1.8,-4.3,1.8,0.0,1.8,42.0,1018.1,6.1,230183,2018,1
1129,2018-01-03,-4.7,-7.1,-0.4,0.0,2.2,42.3,1019.9,6.699999999999999,143453,2018,1
1130,2018-01-04,-4.7,-8.7,-0.7,0.0,1.4,43.0,1016.5,7.999999999999999,140856,2018,1
1131,2018-01-05,-3.0,-5.6,1.6,0.0,1.7,48.4,1010.3,7.199999999999999,167397,2018,1
1132,2018-01-06,-2.8,-6.8,2.9,0.0,1.5,45.8,1012.9,9.7,126182,2018,1
1133,2018-01-07,-0.8,-5.7,2.8,0.0,0.8,42.1,1010.7,8.5,16215,2018,1
1134,2018-01-08,1.3,-1.2,4.0,0.9,1.8,51.9,1000.6,5.2,202691,2018,1
1135,2018-01-09,-4.2,-6.1,-1.2,0.5,2.9,59.4,1002.8,4.9,132829,2018,1
1136,2018-01-10,-7.5,-10.3,-4.8,0.3,3.0,52.0,1007.9,5.500000000000001,123733,2018,1
1137,2018-01-11,-11.1,-13.6,-7.4,0.0,2.8,49.8,1015.9,6.199999999999999,123875,2018,1
1138,2018-01-12,-10.2,-15.3,-5.4,0.0,1.7,35.4,1020.6,9.9,133900,2018,1
1139,2018-01-13,-4.4,-6.6,-1.2,0.4,0.8,67.3,1021.1,5.4,108133,2018,1
1140,2018-01-14,0.6,-4.4,5.4,0.0,1.2,64.1,1017.9,9.8,13579,2018,1
1141,2018-01-15,4.7,1.8,7.7,0.2,1.4,63.9,1012.8,5.9,169320,2018,1
1142,2018-01-16,3.5,0.1,6.8,0.0,0.7,59.1,1007.6,6.7,113170,2018,1
1143,2018-01-17,4.5,2.4,8.7,0.0,1.2,64.1,1007.2,6.299999999999999,107013,2018,1
1144,2018-01-18,2.1,0.3,4.5,0.0,1.9,59.6,1012.9,4.2,106589,2018,1
1145,2018-01-19,1.0,-2.5,5.5,0.0,1.6,43.0,1013.5,8.0,117388,2018,1
1146,2018-01-20,2.2,-1.0,6.9,0.0,1.6,57.6,1012.0,7.9,90349,2018,1
1147,2018-01-21,0.4,-3.7,5.5,0.0,1.0,36.6,1012.7,9.2,12325,2018,1
1148,2018-01-22,0.2,-5.3,4.0,3.3,1.5,56.5,1005.2,9.3,145890,2018,1
1149,2018-01-23,-11.7,-14.6,-5.3,0.0,3.7,42.0,1013.4,9.3,92609,2018,1
1150,2018-01-24,-14.2,-16.3,-10.7,0.0,3.4,31.6,1018.3,5.600000000000001,86421,2018,1
1151,2018-01-25,-14.0,-16.4,-9.5,0.0,2.8,32.6,1019.1,6.899999999999999,92893,2018,1
1152,2018-01-26,-14.8,-17.8,-10.7,0.0,2.6,34.9,1018.9,7.100000000000001,98498,2018,1
1153,2018-01-27,-9.9,-15.9,-3.5,0.0,1.4,37.4,1017.8,12.4,82901,2018,1
1154,2018-01-28,-6.3,-9.3,-1.2,0.0,2.6,36.0,1011.6,8.100000000000001,10857,2018,1
1155,2018-01-29,-8.5,-11.6,-4.7,0.0,2.7,35.0,1013.0,6.9,130902,2018,1
1156,2018-01-30,-5.3,-11.4,-0.8,2.9,1.3,62.0,1014.7,10.6,86546,2018,1
1157,2018-01-31,-2.6,-5.2,0.0,0.0,1.6,54.5,1016.6,5.2,82741,2018,1
1158,2018-02-01,-4.0,-8.8,1.2,0.0,1.6,44.1,1018.3,10.0,86320,2018,2
1159,2018-02-02,-2.4,-7.6,3.8,0.0,1.6,51.1,1017.5,11.4,94750,2018,2
1160,2018-02-03,-7.3,-10.4,-2.1,0.5,3.8,47.0,1017.2,8.3,76533,2018,2
1161,2018-02-04,-9.5,-12.8,-5.2,0.0,3.1,40.9,1017.3,7.6,11044,2018,2
1162,2018-02-05,-9.4,-11.8,-5.1,0.0,3.0,37.8,1015.1,6.700000000000001,120747,2018,2
1163,2018-02-06,-10.1,-12.8,-5.8,0.0,3.1,36.5,1014.4,7.000000000000001,83463,2018,2
1164,2018-02-07,-8.0,-13.4,-1.6,0.0,1.5,39.8,1015.4,11.8,82728,2018,2
1165,2018-02-08,-4.4,-9.7,2.0,0.0,1.2,43.3,1014.0,11.7,86491,2018,2
1166,2018-02-09,0.4,-5.3,6.1,0.0,1.1,43.9,1011.8,11.4,95684,2018,2
1167,2018-02-10,-0.5,-6.9,3.2,0.0,3.0,47.4,1010.9,10.1,78742,2018,2
1168,2018-02-11,-6.1,-9.5,-2.2,0.0,2.7,42.5,1011.3,7.3,10267,2018,2
1169,2018-02-12,-5.8,-9.6,-1.8,0.0,2.7,40.8,1011.0,7.8,129654,2018,2
1170,2018-02-13,-0.8,-7.4,4.3,0.0,2.7,54.5,1011.0,11.7,100097,2018,2
1171,2018-02-14,3.5,-0.7,8.7,0.0,2.6,51.0,1006.3,9.4,137332,2018,2
1172,2018-02-15,-0.7,-3.7,4.0,0.0,2.5,28.0,1011.5,7.7,17336,2018,2
1173,2018-02-16,-1.1,-5.5,4.9,0.0,2.1,40.1,1008.1,10.4,4898,2018,2
1174,2018-02-17,-3.0,-7.1,1.4,0.0,2.9,25.6,1014.1,8.5,16086,2018,2
1175,2018-02-18,-0.4,-4.9,5.2,0.0,1.3,26.9,1015.5,10.1,14786,2018,2
1176,2018-02-19,1.8,-1.9,6.8,0.0,1.5,48.6,1013.3,8.7,145814,2018,2
1177,2018-02-20,0.9,-2.4,5.5,0.0,2.5,41.0,1012.8,7.9,82368,2018,2
1178,2018-02-21,-0.9,-4.5,4.4,0.0,2.3,31.5,1013.4,8.9,80209,2018,2
1179,2018-02-22,1.3,-3.9,5.4,0.4,2.2,59.0,1010.6,9.3,83918,2018,2
1180,2018-02-23,4.2,-0.3,8.6,3.7,1.9,81.1,1010.1,8.9,86597,2018,2
1181,2018-02-24,2.4,-1.1,7.2,0.0,2.1,49.4,1016.8,8.3,68125,2018,2
1182,2018-02-25,1.9,-1.6,7.9,0.0,1.7,40.6,1014.6,9.5,8764,2018,2
1183,2018-02-26,3.1,-3.2,10.4,0.0,1.4,43.1,1013.9,13.6,112050,2018,2
1184,2018-02-27,4.2,0.6,6.9,0.0,0.9,48.8,1012.5,6.300000000000001,78101,2018,2
1185,2018-02-28,4.6,1.8,7.8,25.0,2.0,73.3,1000.1,6.0,75610,2018,2
1186,2018-03-01,-0.2,-4.3,3.0,0.5,3.8,61.9,1001.1,7.3,13898,2018,3
1187,2018-03-02,-0.7,-6.7,5.4,0.0,1.5,34.0,1007.5,12.1,107463,2018,3
